sample,measured_angle,simple_narx_simulation,advanced_gru_simulation,advanced_lstm_simulation
2335,-0.5309291584566751,-0.3958483040332794,-0.5443559885025024,-0.5315237045288086
2336,-0.32672563597333854,-0.15933842957019806,-0.33034247159957886,-0.3228612542152405
2337,-0.0879645943005142,0.093634694814682,-0.08390140533447266,-0.08292151987552643
2338,0.16022122533307945,0.3462966978549957,0.17815229296684265,0.17239782214164734
2339,0.40840704496667307,0.5798851251602173,0.43667230010032654,0.423328697681427
2340,0.6408849013323178,0.7765754461288452,0.672492504119873,0.6513721942901611
2341,0.835663645854885,0.922843337059021,0.869598388671875,0.8449275493621826
2342,0.986460093227195,1.0113213062286377,1.017532229423523,0.991588830947876
2343,1.077566280181299,1.0403484106063843,1.11039400100708,1.0820902585983276
2344,1.1152653920243765,1.0123873949050903,1.1440597772598267,1.1162559986114502
2345,1.093274243449248,0.9328756332397461,1.1200445890426636,1.0945523977279663
2346,1.017876019763093,0.8097918033599854,1.0419455766677856,1.0189205408096313
2347,0.8984954989266809,0.6533606052398682,0.9136128425598145,0.8941587209701538
2348,0.7319910882864218,0.4756174385547638,0.7430459260940552,0.7283846139907837
2349,0.5372123437638546,0.289874404668808,0.5422760248184204,0.5330163836479187
2350,0.3298672286269283,0.10989409685134888,0.32625529170036316,0.3221137225627899
2351,0.11938052083641214,-0.051398493349552155,0.11175046116113663,0.11180441826581955
2352,-0.07225663103256524,-0.18332307040691376,-0.0842006579041481,-0.08075424283742905
2353,-0.2293362637120549,-0.2784042954444885,-0.24624091386795044,-0.24026021361351013
2354,-0.3424335992412874,-0.3327217996120453,-0.362611323595047,-0.35593876242637634
2355,-0.4052654523130833,-0.345864862203598,-0.4267977178096771,-0.42082130908966064
2356,-0.4178318229274425,-0.3206786513328552,-0.4386715292930603,-0.43410369753837585
2357,-0.38641589639154456,-0.26283133029937744,-0.4038429856300354,-0.4017884135246277
2358,-0.3204424506661589,-0.1802016794681549,-0.3310805559158325,-0.3317599594593048
2359,-0.2261946710584651,-0.08214308321475983,-0.23074623942375183,-0.23350024223327637
2360,-0.11623892818282235,0.021306514739990234,-0.11469465494155884,-0.11879272758960724
2361,-0.0031415926535897933,0.12022966146469116,0.00420374795794487,-0.000781521201133728
2362,0.10367255756846318,0.20559123158454895,0.11321668326854706,0.10795015096664429
2363,0.18849555921538758,0.26985621452331543,0.2005741000175476,0.19598114490509033
2364,0.24504422698000386,0.3073973059654236,0.2569515109062195,0.25354140996932983
2365,0.2670353755551324,0.31470000743865967,0.27799224853515625,0.2759183645248413
2366,0.25446900494077324,0.29040852189064026,0.2630704641342163,0.2634389400482178
2367,0.21048670779051615,0.2352580726146698,0.21597470343112946,0.21837741136550903
2368,0.13823007675795088,0.1519656479358673,0.14110109210014343,0.1442561149597168
2369,0.0439822971502571,0.04515187442302704,0.04310863837599754,0.0465620793402195
2370,-0.06597344572538566,-0.0787133052945137,-0.07084484398365021,-0.06723637878894806
2371,-0.18221237390820802,-0.21146827936172485,-0.19152545928955078,-0.18840152025222778
2372,-0.2984513020910304,-0.3437015116214752,-0.30902475118637085,-0.30759549140930176
2373,-0.40212385965949354,-0.4655614495277405,-0.4138890206813812,-0.4155099391937256
2374,-0.48694686130641796,-0.5677958726882935,-0.4978993237018585,-0.5035462379455566
2375,-0.546637121724624,-0.6426994800567627,-0.5547155141830444,-0.5638192892074585
2376,-0.5749114556069321,-0.6846704483032227,-0.5802730321884155,-0.5904525518417358
2377,-0.5686282702997526,-0.6903027296066284,-0.5726690292358398,-0.582507848739624
2378,-0.5277875658030853,-0.6581908464431763,-0.5316343307495117,-0.5407921075820923
2379,-0.45553093477052,-0.5887044668197632,-0.45804619789123535,-0.46544814109802246
2380,-0.3518583772020568,-0.4839029014110565,-0.3539797067642212,-0.35802942514419556
2381,-0.22305307840487532,-0.34764060378074646,-0.22347015142440796,-0.2231665849685669
2382,-0.07225663103256524,-0.18582122027873993,-0.07322407513856888,-0.06871245801448822
2383,0.0879645943005142,-0.006679270416498184,0.0873909518122673,0.09499538689851761
2384,0.24190263432641407,0.17914816737174988,0.24697847664356232,0.25608497858047485
2385,0.3832743037379548,0.35909050703048706,0.3932023048400879,0.40302520990371704
2386,0.5026548245743669,0.5198845863342285,0.514344334602356,0.525020956993103
2387,0.5874778262212914,0.6494030952453613,0.6008150577545166,0.6109341382980347
2388,0.6314601233715484,0.7383712530136108,0.6458170413970947,0.6541672945022583
2389,0.6314601233715484,0.7812250852584839,0.6462053060531616,0.6540583372116089
2390,0.5906194188748811,0.7759860754013062,0.6044210195541382,0.6116271018981934
2391,0.515221195188726,0.723688006401062,0.5245981216430664,0.529794454574585
2392,0.4052654523130833,0.6279338598251343,0.4111006259918213,0.4142427146434784
2393,0.273318560862312,0.4947238564491272,0.2717788815498352,0.27327990531921387
2394,0.12566370614359174,0.3323782682418823,0.11790891736745834,0.11755374073982239
2395,-0.02827433388230814,0.15135428309440613,-0.03774107247591019,-0.04051584005355835
2396,-0.16650441064025903,-0.036200933158397675,-0.18252579867839813,-0.18797720968723297
2397,-0.28588493147667116,-0.21730491518974304,-0.3051646053791046,-0.31347987055778503
2398,-0.38013271108436497,-0.37943658232688904,-0.3969883322715759,-0.4087198078632355
2399,-0.43353978619539146,-0.5120165348052979,-0.4530582129955292,-0.4675464332103729
2400,-0.4523893421169302,-0.607571005821228,-0.4726006090641022,-0.4875572621822357
2401,-0.43982297150257105,-0.6621698141098022,-0.45840877294540405,-0.47246649861335754
2402,-0.3989822670059037,-0.6751348972320557,-0.41545525193214417,-0.4279511570930481
2403,-0.3361504139341079,-0.6483618021011353,-0.34962955117225647,-0.35937777161598206
2404,-0.2607521902479529,-0.585599422454834,-0.2672032415866852,-0.27275902032852173
2405,-0.17278759594743864,-0.4918302595615387,-0.17464110255241394,-0.1751222014427185
2406,-0.07853981633974483,-0.37276917695999146,-0.07828253507614136,-0.07362654060125351
2407,0.00942477796076938,-0.23452088236808777,0.01602865569293499,0.02536555379629135
2408,0.09110618695410401,-0.08342587947845459,0.10329064726829529,0.11650514602661133
2409,0.16650441064025903,0.0739719569683075,0.1800486296415329,0.1958674043416977
2410,0.2293362637120549,0.23095600306987762,0.2446172833442688,0.26122820377349854
2411,0.2796017461694916,0.38075441122055054,0.2965710163116455,0.3120006322860718
2412,0.3204424506661589,0.5167971849441528,0.3366870582103729,0.3491295874118805
2413,0.35499996985564664,0.6331313848495483,0.3665866255760193,0.3746628165245056
2414,0.37699111843077515,0.7248998880386353,0.38817548751831055,0.39106351137161255
2415,0.39269908169872414,0.7886900901794434,0.40320539474487305,0.40061020851135254
2416,0.4052654523130833,0.8226298093795776,0.4129764437675476,0.4050513803958893
2417,0.4052654523130833,0.8262863159179688,0.4182049632072449,0.4054899215698242
2418,0.4052654523130833,0.8005123138427734,0.4190455675125122,0.4024279713630676
2419,0.4052654523130833,0.7473200559616089,0.4152165949344635,0.3958952724933624
2420,0.40212385965949354,0.6697741746902466,0.40616676211357117,0.38559189438819885
2421,0.39584067435231396,0.5718626976013184,0.3912290632724762,0.371006578207016
2422,0.38013271108436497,0.45832228660583496,0.3697338402271271,0.3515012860298157
2423,0.3581415625092364,0.3344157040119171,0.341082364320755,0.32636114954948425
2424,0.32672563597333854,0.20565924048423767,0.30480626225471497,0.2948272228240967
2425,0.28588493147667116,0.07752082496881485,0.2606337070465088,0.2561452388763428
2426,0.2324778563656447,-0.04489538073539734,0.20857024192810059,0.20966628193855286
2427,0.17278759594743864,-0.157154843211174,0.14898523688316345,0.15500852465629578
2428,0.10053096491487339,-0.25575053691864014,0.08269660174846649,0.09226500988006592
2429,0.025132741228718346,-0.33825016021728516,0.011051949113607407,0.02222081646323204
2430,-0.05654866776461628,-0.40327873826026917,-0.06399507820606232,-0.053455859422683716
2431,-0.1413716694115407,-0.45034152269363403,-0.13982579112052917,-0.1320943683385849
2432,-0.22305307840487532,-0.47954419255256653,-0.2131461203098297,-0.21001891791820526
2433,-0.29530970943744056,-0.49129506945610046,-0.28007447719573975,-0.2826811373233795
2434,-0.3581415625092364,-0.4860614836215973,-0.33637645840644836,-0.34487125277519226
2435,-0.4052654523130833,-0.46423742175102234,-0.3778679668903351,-0.3910387456417084
2436,-0.4272566008882119,-0.42615416646003723,-0.40092185139656067,-0.41641589999198914
2437,-0.42411500823462206,-0.3722364008426666,-0.40290218591690063,-0.4189516007900238
2438,-0.3989822670059037,-0.3032779395580292,-0.3823617696762085,-0.3986554443836212
2439,-0.3518583772020568,-0.2207954227924347,-0.33909350633621216,-0.35521140694618225
2440,-0.2827433388230814,-0.1274169236421585,-0.27432045340538025,-0.2887948453426361
2441,-0.1916371518689774,-0.027237478643655777,-0.19117026031017303,-0.2022477388381958
2442,-0.0879645943005142,0.07397209107875824,-0.09522245824337006,-0.10180477797985077
2443,0.02199114857512855,0.1688554883003235,0.005293188616633415,0.0035883355885744095
2444,0.12252211349000193,0.24898497760295868,0.09993276745080948,0.10340933501720428
2445,0.20420352248333654,0.3057895600795746,0.17733120918273926,0.18617552518844604
2446,0.257610597594363,0.33169370889663696,0.22715067863464355,0.24031895399093628
2447,0.2701769682087222,0.3211776614189148,0.24174624681472778,0.25814443826675415
2448,0.24504422698000386,0.27159616351127625,0.2186112105846405,0.2373572438955307
2449,0.18535396656179778,0.18381531536579132,0.1600760966539383,0.17878222465515137
2450,0.09110618695410401,0.0627826526761055,0.06996636092662811,0.08668825775384903
2451,-0.02827433388230814,-0.08206960558891296,-0.04423651099205017,-0.030172057449817657
2452,-0.16022122533307945,-0.2370031476020813,-0.16968730092048645,-0.15885616838932037
2453,-0.28588493147667116,-0.38522428274154663,-0.28988879919052124,-0.2839213013648987
2454,-0.39269908169872414,-0.5092695951461792,-0.38765856623649597,-0.3895302712917328
2455,-0.4586725274241098,-0.5937830209732056,-0.44833868741989136,-0.45861050486564636
2456,-0.47752208334564855,-0.6274911165237427,-0.46161067485809326,-0.4771418869495392
2457,-0.4429645641561608,-0.6037759780883789,-0.42240819334983826,-0.4416022002696991
2458,-0.35499996985564664,-0.5204476118087769,-0.33038467168807983,-0.3520055413246155
2459,-0.21362830044410594,-0.37984395027160645,-0.189129039645195,-0.2117287814617157
2460,-0.031415926535897934,-0.18982163071632385,-0.008332472294569016,-0.03021661937236786
2461,0.16964600329384882,0.03488751873373985,0.1953974962234497,0.17492209374904633
2462,0.37699111843077515,0.27246999740600586,0.40045833587646484,0.3804864287376404
2463,0.5654866776461628,0.49656400084495544,0.5833370685577393,0.5657705068588257
2464,0.7099999397112933,0.6815141439437866,0.7224228382110596,0.7106657028198242
2465,0.7948229413582177,0.8077467679977417,0.8008129596710205,0.7936511039733887
2466,0.8073893119725768,0.8640011548995972,0.8072272539138794,0.8071920871734619
2467,0.7476990515543708,0.8460270166397095,0.7407835721969604,0.7488452196121216
2468,0.6157521601035995,0.7545022964477539,0.6027119159698486,0.619304895401001
2469,0.4272566008882119,0.5946927070617676,0.40191617608070374,0.42609903216362
2470,0.18849555921538758,0.3779599666595459,0.15576863288879395,0.1843385249376297
2471,-0.07853981633974483,0.12333175539970398,-0.11240740120410919,-0.08265247941017151
2472,-0.3424335992412874,-0.14312684535980225,-0.37515076994895935,-0.3468393385410309
2473,-0.5749114556069321,-0.39217644929885864,-0.6049755811691284,-0.5810827016830444
2474,-0.7539822368615503,-0.5971516370773315,-0.7794711589813232,-0.760370135307312
2475,-0.8576547944300136,-0.7386946678161621,-0.8821698427200317,-0.868205189704895
2476,-0.8827875356587318,-0.8061339855194092,-0.902292013168335,-0.8957705497741699
2477,-0.8262388678941156,-0.7957159280776978,-0.8390491008758545,-0.8386530876159668
2478,-0.6911503837897546,-0.7082628011703491,-0.6942962408065796,-0.7008662223815918
2479,-0.47752208334564855,-0.5486297607421875,-0.47409114241600037,-0.4900680482387543
2480,-0.21048670779051615,-0.3270947337150574,-0.1944272816181183,-0.22039446234703064
2481,0.0879645943005142,-0.060897938907146454,0.11944174021482468,0.08680841326713562
2482,0.4052654523130833,0.225991889834404,0.4391033351421356,0.4039227068424225
2483,0.7005751617505239,0.5054764747619629,0.7395824193954468,0.7019051313400269
2484,0.9613273519984767,0.7498748302459717,0.9991912841796875,0.9602351188659668
2485,1.156106096521044,0.9373177289962769,1.1979635953903198,1.1642892360687256
2486,1.2943361732789946,1.0553020238876343,1.3305768966674805,1.3011664152145386
2487,1.3571680263507906,1.1001027822494507,1.3919267654418945,1.3691699504852295
2488,1.3477432483900214,1.0735691785812378,1.3809874057769775,1.3647797107696533
2489,1.2660618393966865,0.9807265996932983,1.2966018915176392,1.2855850458145142
2490,1.1121237993707869,0.8291410207748413,1.139143943786621,1.1325321197509766
2491,0.8890707209659116,0.6287426948547363,0.9135833978652954,0.9100081920623779
2492,0.6126105674500096,0.3915776014328003,0.6289891004562378,0.6277228593826294
2493,0.29216811678385074,0.1319393515586853,0.30053552985191345,0.30140894651412964
2494,-0.04084070449666732,-0.13325995206832886,-0.049144573509693146,-0.046656928956508636
2495,-0.38013271108436497,-0.3849826157093048,-0.3924393951892853,-0.3881737291812897
2496,-0.6754424205218055,-0.6043084859848022,-0.7029917240142822,-0.6980063915252686
2497,-0.9267698328089891,-0.7756526470184326,-0.9626113176345825,-0.958393931388855
2498,-1.1184069846779665,-0.8890349864959717,-1.1610826253890991,-1.153785228729248
2499,-1.2440706908215582,-0.9402207136154175,-1.2913931608200073,-1.2799394130706787
2500,-1.2974777659325847,-0.9293336868286133,-1.3481255769729614,-1.333336591720581
2501,-1.2660618393966865,-0.8594515323638916,-1.3300193548202515,-1.3097611665725708
2502,-1.156106096521044,-0.7359957695007324,-1.2371200323104858,-1.2114671468734741
2503,-0.9801769079200154,-0.5667426586151123,-1.0698251724243164,-1.039818525314331
2504,-0.7414158662471911,-0.3620964586734772,-0.8337256908416748,-0.8007239103317261
2505,-0.44924774946334045,-0.13538858294487,-0.5420109033584595,-0.5075781345367432
2506,-0.12252211349000193,0.09718994051218033,-0.21475796401500702,-0.18118396401405334
2507,0.20106192982974677,0.31758326292037964,0.12299881130456924,0.15207123756408691
2508,0.5026548245743669,0.5080908536911011,0.44192004203796387,0.46225112676620483
2509,0.7476990515543708,0.6542012691497803,0.7124356031417847,0.7250779867172241
2510,0.9299114254625788,0.7466577291488647,0.9167730808258057,0.9220709800720215
2511,1.033583983031042,0.7818689346313477,1.0447752475738525,1.0404349565505981
2512,1.0555751316061706,0.7611085176467896,1.090263843536377,1.0798108577728271
2513,1.002168056495144,0.6895992755889893,1.0569727420806885,1.0421591997146606
2514,0.8859291283123216,0.5759974718093872,0.9526395797729492,0.9337348937988281
2515,0.7099999397112933,0.4319396913051605,0.7879512310028076,0.7660635709762573
2516,0.4932300466135975,0.27115797996520996,0.5792275667190552,0.5553245544433594
2517,0.2607521902479529,0.1080685630440712,0.34635433554649353,0.3214811384677887
2518,0.031415926535897934,-0.043892934918403625,0.1107657179236412,0.08602601289749146
2519,-0.1759291886010284,-0.17384186387062073,-0.10707049071788788,-0.13071472942829132
2520,-0.33929200658769765,-0.274602472782135,-0.2901207506656647,-0.31101512908935547
2521,-0.45553093477052,-0.3432259261608124,-0.42671453952789307,-0.443152517080307
2522,-0.5215043804959058,-0.38086503744125366,-0.5123578310012817,-0.5234287977218628
2523,-0.5403539364174444,-0.3921990692615509,-0.5499958992004395,-0.5543674230575562
2524,-0.5215043804959058,-0.3845389783382416,-0.5483183860778809,-0.5454097986221313
2525,-0.47438049069205873,-0.3665930926799774,-0.5189894437789917,-0.5087858438491821
2526,-0.4146902302738527,-0.34692227840423584,-0.47403255105018616,-0.4563297629356384
2527,-0.35499996985564664,-0.3323458731174469,-0.4240538477897644,-0.39909762144088745
2528,-0.30159289474462014,-0.32669103145599365,-0.3770182728767395,-0.3464016318321228
2529,-0.2607521902479529,-0.3301704227924347,-0.33743083477020264,-0.30366382002830505
2530,-0.2324778563656447,-0.3394680917263031,-0.30603304505348206,-0.27106890082359314
2531,-0.21676989309769573,-0.34847134351730347,-0.280061274766922,-0.24567145109176636
2532,-0.20734511513692636,-0.34948116540908813,-0.2543771266937256,-0.22243064641952515
2533,-0.19477874452256716,-0.3346485495567322,-0.22300106287002563,-0.19470691680908203
2534,-0.17278759594743864,-0.2973579466342926,-0.18022984266281128,-0.156412735581398
2535,-0.13194689145077132,-0.23335453867912292,-0.12177884578704834,-0.10314269363880157
2536,-0.07225663103256524,-0.14157885313034058,-0.0458512008190155,-0.03293798863887787
2537,0.006283185307179587,-0.0248020738363266,0.045833468437194824,0.05278506875038147
2538,0.10053096491487339,0.10993403941392899,0.14751987159252167,0.14866933226585388
2539,0.19792033717615698,0.25140297412872314,0.24979820847511292,0.2459079474210739
2540,0.28588493147667116,0.3853897154331207,0.3409796953201294,0.333401620388031
2541,0.3581415625092364,0.49716153740882874,0.4094266891479492,0.3988182842731476
2542,0.3989822670059037,0.5743199586868286,0.4457094669342041,0.43243417143821716
2543,0.4052654523130833,0.6086834669113159,0.44421902298927307,0.43049323558807373
2544,0.3738495257771854,0.5967717170715332,0.4054741859436035,0.3927038908004761
2545,0.3141592653589793,0.5395753383636475,0.33341866731643677,0.3217226266860962
2546,0.22305307840487532,0.44241470098495483,0.23418202996253967,0.22442792356014252
2547,0.11938052083641214,0.31503111124038696,0.11886703222990036,0.1119242012500763
2548,0.012566370614359173,0.17139960825443268,0.0028977803885936737,-0.0015936493873596191
2549,-0.08168140899333463,0.028539370745420456,-0.0969465970993042,-0.10098518431186676
2550,-0.1445132620651305,-0.09592977166175842,-0.16594859957695007,-0.1710565686225891
2551,-0.16964600329384882,-0.1867145597934723,-0.19367927312850952,-0.19858263432979584
2552,-0.15079644737231007,-0.23298168182373047,-0.17524440586566925,-0.17976978421211243
2553,-0.09110618695410401,-0.22916638851165771,-0.11129172146320343,-0.1159680187702179
2554,0.00942477796076938,-0.1750311553478241,-0.006729330867528915,-0.01112053170800209
2555,0.1413716694115407,-0.07577043026685715,0.12889792025089264,0.12548001110553741
2556,0.28588493147667116,0.05781419575214386,0.2810848355293274,0.2785777449607849
2557,0.4272566008882119,0.20986951887607574,0.43191638588905334,0.4304566979408264
2558,0.5529203070318035,0.36148861050605774,0.562789797782898,0.5642102956771851
2559,0.6408849013323178,0.493847131729126,0.6571754217147827,0.660832405090332
2560,0.6785840131753953,0.5912336111068726,0.7015678882598877,0.7061980962753296
2561,0.6660176425610361,0.6427663564682007,0.6893588304519653,0.6959384679794312
2562,0.5906194188748811,0.6425881385803223,0.6207890510559082,0.6289808750152588
2563,0.47123889803846897,0.5893322229385376,0.497523695230484,0.507599949836731
2564,0.30159289474462014,0.4857710003852844,0.3269822895526886,0.33885493874549866
2565,0.10367255756846318,0.3389545679092407,0.12280907481908798,0.13520704209804535
2566,-0.10367255756846318,0.1603819578886032,-0.09698359668254852,-0.08551079779863358
2567,-0.3141592653589793,-0.034600481390953064,-0.3123975396156311,-0.30255672335624695
2568,-0.49637163926718736,-0.22852137684822083,-0.5040758848190308,-0.49605241417884827
2569,-0.6408849013323178,-0.4041493535041809,-0.6556199789047241,-0.6499553918838501
2570,-0.7319910882864218,-0.5467410087585449,-0.7549178600311279,-0.7527941465377808
2571,-0.7634070148223198,-0.6456297636032104,-0.795106053352356,-0.796867847442627
2572,-0.7414158662471911,-0.6948474645614624,-0.7752013206481934,-0.7803566455841064
2573,-0.6628760499074464,-0.6927915811538696,-0.6987069845199585,-0.7058258056640625
2574,-0.5372123437638546,-0.6414271593093872,-0.5708534717559814,-0.5788428783416748
2575,-0.3675663404700058,-0.5456010103225708,-0.3997434973716736,-0.40785637497901917
2576,-0.1759291886010284,-0.4126220941543579,-0.19811703264713287,-0.2057374119758606
2577,0.03455751918948772,-0.25192511081695557,0.01761646568775177,0.01086580753326416
2578,0.2324778563656447,-0.07468818873167038,0.22999754548072815,0.22384968400001526
2579,0.40840704496667307,0.10663499683141708,0.4217381775379181,0.4162980616092682
2580,0.5560618996853934,0.27901941537857056,0.5764596462249756,0.574047327041626
2581,0.6534512719466771,0.42998579144477844,0.6836074590682983,0.6838315725326538
2582,0.7005751617505239,0.5489616394042969,0.7359212636947632,0.7380352020263672
2583,0.6911503837897546,0.6283648014068604,0.7302366495132446,0.7366139888763428
2584,0.6283185307179586,0.6640044450759888,0.6713855266571045,0.6817187070846558
2585,0.5246459731494955,0.65486741065979,0.564712643623352,0.5777851343154907
2586,0.38013271108436497,0.6026939153671265,0.4171821177005768,0.43250542879104614
2587,0.21048670779051615,0.5116667151451111,0.24052046239376068,0.2570933699607849
2588,0.02827433388230814,0.38826289772987366,0.04989330470561981,0.0659216046333313
2589,-0.1445132620651305,0.24112233519554138,-0.13812948763370514,-0.12459951639175415
2590,-0.30159289474462014,0.08075114339590073,-0.3072691857814789,-0.29760926961898804
2591,-0.42411500823462206,-0.08109308034181595,-0.44315943121910095,-0.4385110139846802
2592,-0.5057964172279567,-0.2324046492576599,-0.5350042581558228,-0.5368272066116333
2593,-0.5403539364174444,-0.36222079396247864,-0.5769658088684082,-0.5849021673202515
2594,-0.5246459731494955,-0.4618980288505554,-0.5687574148178101,-0.5815808773040771
2595,-0.47123889803846897,-0.5259968042373657,-0.5147783756256104,-0.5311143398284912
2596,-0.38013271108436497,-0.5525755882263184,-0.4221712648868561,-0.4400515556335449
2597,-0.26389378290154264,-0.5429929494857788,-0.3004264235496521,-0.31769871711730957
2598,-0.1350884841043611,-0.5014591217041016,-0.16192056238651276,-0.17696011066436768
2599,-0.006283185307179587,-0.43447771668434143,-0.02124001830816269,-0.033166855573654175
2600,0.10995574287564276,-0.3501507043838501,0.10658429563045502,0.09877883642911911
2601,0.19792033717615698,-0.25730228424072266,0.20766182243824005,0.20520460605621338
2602,0.25132741228718347,-0.16448605060577393,0.27116256952285767,0.2740447521209717
2603,0.2607521902479529,-0.07903794944286346,0.292016863822937,0.29996758699417114
2604,0.23561944901923448,-0.006341300904750824,0.2718566656112671,0.2849060893058777
2605,0.18221237390820802,0.05059418827295303,0.21809276938438416,0.23427686095237732
2606,0.10681415022205297,0.0912100076675415,0.1393606960773468,0.15625901520252228
2607,0.01884955592153876,0.11715257167816162,0.046159010380506516,0.06209149211645126
2608,-0.07225663103256524,0.13175183534622192,-0.04835590720176697,-0.0351095050573349
2609,-0.14765485471872028,0.13929271697998047,-0.13060663640499115,-0.12238621711730957
2610,-0.19792033717615698,0.14418086409568787,-0.18940356373786926,-0.18774807453155518
2611,-0.21676989309769573,0.15013450384140015,-0.21774417161941528,-0.22138717770576477
2612,-0.20420352248333654,0.15954215824604034,-0.21332824230194092,-0.22075355052947998
2613,-0.16650441064025903,0.17309188842773438,-0.1779930144548416,-0.1893312633037567
2614,-0.10053096491487339,0.18971532583236694,-0.11671797931194305,-0.13193631172180176
2615,-0.01884955592153876,0.2068413347005844,-0.03691238909959793,-0.054717712104320526
2616,0.07539822368615504,0.22091884911060333,0.05205780267715454,0.03381911665201187
2617,0.16336281798666927,0.22813089191913605,0.13974153995513916,0.12320708483457565
2618,0.23876104167282428,0.22516439855098724,0.21598860621452332,0.20255695283412933
2619,0.29530970943744056,0.2098829448223114,0.2723507285118103,0.2623445391654968
2620,0.32358404331974866,0.1817941963672638,0.30349069833755493,0.2967432141304016
2621,0.3204424506661589,0.14227479696273804,0.3085986077785492,0.3050757348537445
2622,0.2984513020910304,0.09454576671123505,0.290815532207489,0.2904193103313446
2623,0.257610597594363,0.043386101722717285,0.2556092441082001,0.2576751708984375
2624,0.20734511513692636,-0.005424764007329941,0.2093123495578766,0.2129141241312027
2625,0.15079644737231007,-0.04588098078966141,0.15854403376579285,0.16307726502418518
2626,0.10053096491487339,-0.0725918635725975,0.11014770716428757,0.11528678238391876
2627,0.05654866776461628,-0.08150351792573929,0.07029688358306885,0.07588277012109756
2628,0.031415926535897934,-0.0703771635890007,0.04339410364627838,0.049418218433856964
2629,0.02199114857512855,-0.03901179879903793,0.0314905047416687,0.03774653375148773
2630,0.02827433388230814,0.010748013854026794,0.0343608483672142,0.03994791582226753
2631,0.0439822971502571,0.07519719004631042,0.0499858483672142,0.05335110053420067
2632,0.06597344572538566,0.1491619348526001,0.07518114149570465,0.07470390200614929
2633,0.09424777960769379,0.22659291326999664,0.10622783750295639,0.10081933438777924
2634,0.12566370614359174,0.30127984285354614,0.13940279185771942,0.12870314717292786
2635,0.15707963267948966,0.3675374686717987,0.17138922214508057,0.15557889640331268
2636,0.18535396656179778,0.42072024941444397,0.19955579936504364,0.17913565039634705
2637,0.20734511513692636,0.4574931859970093,0.2220786213874817,0.19782386720180511
2638,0.22305307840487532,0.47586190700531006,0.23789110779762268,0.21085654199123383
2639,0.2293362637120549,0.4750030040740967,0.2464475929737091,0.2179306596517563
2640,0.2293362637120549,0.45495274662971497,0.24738818407058716,0.2188912183046341
2641,0.2261946710584651,0.41623952984809875,0.24024289846420288,0.21346087753772736
2642,0.21362830044410594,0.3595714271068573,0.22422873973846436,0.20104750990867615
2643,0.19792033717615698,0.2856934666633606,0.198192298412323,0.18059246242046356
2644,0.16650441064025903,0.19549016654491425,0.16074804961681366,0.1504760980606079
2645,0.12566370614359174,0.09032271802425385,0.11063378304243088,0.10868724435567856
2646,0.06597344572538566,-0.02748773992061615,0.04728149622678757,0.053528107702732086
2647,-0.006283185307179587,-0.15416742861270905,-0.028485048562288284,-0.015301059931516647
2648,-0.09424777960769379,-0.2841446101665497,-0.11386319994926453,-0.09584639966487885
2649,-0.18535396656179778,-0.41003847122192383,-0.20385876297950745,-0.18363958597183228
2650,-0.273318560862312,-0.5231456756591797,-0.29155677556991577,-0.2720021605491638
2651,-0.35499996985564664,-0.6144120693206787,-0.3688414394855499,-0.3527417480945587
2652,-0.4209734155810323,-0.6756069660186768,-0.42749372124671936,-0.4167236089706421
2653,-0.45553093477052,-0.7002873420715332,-0.46048128604888916,-0.4547584056854248
2654,-0.4618141200776996,-0.6843150854110718,-0.4629509150981903,-0.46139073371887207
2655,-0.43353978619539146,-0.6260232925415039,-0.43253523111343384,-0.43565475940704346
2656,-0.37070793312359557,-0.526307225227356,-0.36917319893836975,-0.37706735730171204
2657,-0.2796017461694916,-0.38885173201560974,-0.2750398516654968,-0.2864806056022644
2658,-0.15707963267948966,-0.22052249312400818,-0.15520383417606354,-0.16850678622722626
2659,-0.01884955592153876,-0.031732961535453796,-0.01826193928718567,-0.0322602242231369
2660,0.12252211349000193,0.16365163028240204,0.1240287572145462,0.10990525037050247
2661,0.257610597594363,0.34943637251853943,0.25802862644195557,0.2448047548532486
2662,0.37070793312359557,0.5094079375267029,0.3700798749923706,0.359718382358551
2663,0.44924774946334045,0.6300702095031738,0.44884875416755676,0.44205427169799805
2664,0.48694686130641796,0.7024950981140137,0.4867733120918274,0.48343998193740845
2665,0.48066367599923837,0.7226393222808838,0.4814009666442871,0.4828086197376251
2666,0.4366813788489812,0.6906747817993164,0.4366488754749298,0.44255971908569336
2667,0.3581415625092364,0.6103001832962036,0.3584729731082916,0.36735430359840393
2668,0.25446900494077324,0.48841917514801025,0.2538282871246338,0.2648169994354248
2669,0.1350884841043611,0.33489087224006653,0.13275834918022156,0.1451854407787323
2670,0.00942477796076938,0.1619289070367813,0.0075816381722688675,0.020126521587371826
2671,-0.10367255756846318,-0.01696734130382538,-0.10936984419822693,-0.09874218702316284
2672,-0.20420352248333654,-0.18836046755313873,-0.20763838291168213,-0.20111213624477386
2673,-0.2796017461694916,-0.34024062752723694,-0.2799302935600281,-0.278732031583786
2674,-0.3204424506661589,-0.46318289637565613,-0.32293936610221863,-0.32621172070503235
2675,-0.33300882128051806,-0.5510718822479248,-0.33740684390068054,-0.34295687079429626
2676,-0.32358404331974866,-0.6012159585952759,-0.3270888030529022,-0.3334571421146393
2677,-0.29216811678385074,-0.6138838529586792,-0.2972085475921631,-0.3040396273136139
