sample,measured_angle,simple_narx_simulation,advanced_lstm_simulation
3009,-0.38641589639154456,-0.541911244392395,-0.4012540876865387
3010,-0.32672563597333854,-0.46681055426597595,-0.34120863676071167
3011,-0.24504422698000386,-0.36509206891059875,-0.2598930299282074
3012,-0.15707963267948966,-0.25050291419029236,-0.1704632192850113
3013,-0.07539822368615504,-0.13575004041194916,-0.08506094664335251
3014,-0.00942477796076938,-0.030988745391368866,-0.013812214136123657
3015,0.03769911184307752,0.05672314018011093,0.03606506064534187
3016,0.05969026041820607,0.12345874309539795,0.062352679669857025
3017,0.06283185307179587,0.1683235764503479,0.06896485388278961
3018,0.053407075111026485,0.1930791139602661,0.06239747256040573
3019,0.04084070449666732,0.20127834379673004,0.04933546483516693
3020,0.02827433388230814,0.1970914900302887,0.03554326295852661
3021,0.02199114857512855,0.18418648838996887,0.02501261606812477
3022,0.01884955592153876,0.16491825878620148,0.01939302496612072
3023,0.02199114857512855,0.14001554250717163,0.01804669387638569
3024,0.02199114857512855,0.10882865637540817,0.018872912973165512
3025,0.01884955592153876,0.06993897259235382,0.018881291151046753
3026,0.015707963267948967,0.021838391199707985,0.014873383566737175
3027,0.006283185307179587,-0.03639651834964752,0.004377683624625206
3028,-0.012566370614359173,-0.10438010096549988,-0.014035802334547043
3029,-0.04084070449666732,-0.17975163459777832,-0.04042284935712814
3030,-0.07539822368615504,-0.257829874753952,-0.07288858294487
3031,-0.11623892818282235,-0.3318060636520386,-0.10729393362998962
3032,-0.14765485471872028,-0.3935231566429138,-0.13761478662490845
3033,-0.17278759594743864,-0.4346768856048584,-0.1571475863456726
3034,-0.1759291886010284,-0.4480911195278168,-0.16110730171203613
3035,-0.16336281798666927,-0.4287002384662628,-0.14832177758216858
3036,-0.13194689145077132,-0.3741048574447632,-0.11840367317199707
3037,-0.07853981633974483,-0.2848668694496155,-0.07030115276575089
3038,-0.00942477796076938,-0.16476525366306305,-0.005399249494075775
3039,0.07225663103256524,-0.021011706441640854,0.07104645669460297
3040,0.15707963267948966,0.13588279485702515,0.1513877511024475
3041,0.23561944901923448,0.29300764203071594,0.22717782855033875
3042,0.30159289474462014,0.43684664368629456,0.2901051938533783
3043,0.3455751918948773,0.5554834604263306,0.33309441804885864
3044,0.3675663404700058,0.6403491497039795,0.3526368737220764
3045,0.36442474781641604,0.6869488954544067,0.35036903619766235
3046,0.3424335992412874,0.6947057247161865,0.33092233538627625
3047,0.3078760800517997,0.6664319038391113,0.2996140122413635
3048,0.26389378290154264,0.6077324151992798,0.26220789551734924
3049,0.21991148575128552,0.5262742638587952,0.2248181700706482
3050,0.18221237390820802,0.43075457215309143,0.19306263327598572
3051,0.15707963267948966,0.3296443819999695,0.17091767489910126
3052,0.1413716694115407,0.23005269467830658,0.15976403653621674
3053,0.1413716694115407,0.13705283403396606,0.15794867277145386
3054,0.1413716694115407,0.053534746170043945,0.16138465702533722
3055,0.1445132620651305,-0.01959347352385521,0.16514113545417786
3056,0.1413716694115407,-0.083013616502285,0.1646917313337326
3057,0.1350884841043611,-0.13842783868312836,0.15619607269763947
3058,0.11938052083641214,-0.1878109723329544,0.13622799515724182
3059,0.09110618695410401,-0.2325984537601471,0.10211975127458572
3060,0.047123889803846894,-0.27299538254737854,0.05335937440395355
3061,-0.006283185307179587,-0.30759087204933167,-0.007297292351722717
3062,-0.06911503837897544,-0.3333970606327057,-0.07394542545080185
3063,-0.12566370614359174,-0.3463071584701538,-0.1385144144296646
3064,-0.1759291886010284,-0.3418329060077667,-0.19175361096858978
3065,-0.20420352248333654,-0.31590428948402405,-0.22419461607933044
3066,-0.21048670779051615,-0.2655807435512543,-0.23038065433502197
3067,-0.18849555921538758,-0.1896466165781021,-0.21034301817417145
3068,-0.1413716694115407,-0.08913504332304001,-0.16397561132907867
3069,-0.07225663103256524,0.03221425041556358,-0.09192720055580139
3070,0.01884955592153876,0.1676853895187378,0.0013382360339164734
3071,0.11938052083641214,0.30776625871658325,0.10798430442810059
3072,0.2261946710584651,0.4410500228404999,0.21809081733226776
3073,0.32358404331974866,0.5558322668075562,0.3209361433982849
3074,0.4052654523130833,0.6418882608413696,0.40622884035110474
3075,0.4586725274241098,0.6917152404785156,0.4644361436367035
3076,0.47752208334564855,0.7009142637252808,0.48895198106765747
3077,0.4618141200776996,0.6679695844650269,0.47947168350219727
3078,0.4178318229274425,0.5939075946807861,0.43785884976387024
3079,0.3455751918948773,0.4820983111858368,0.36583268642425537
3080,0.24818581963359368,0.33819374442100525,0.2670122981071472
3081,0.1350884841043611,0.17008666694164276,0.1477147787809372
3082,0.00942477796076938,-0.012225307524204254,0.016298534348607063
3083,-0.11938052083641214,-0.1970236748456955,-0.11761711537837982
3084,-0.24504422698000386,-0.3716813027858734,-0.24406984448432922
3085,-0.34871678454846705,-0.5239500999450684,-0.35447150468826294
3086,-0.4303981935418017,-0.6434298753738403,-0.44205766916275024
3087,-0.48380526865282814,-0.722638726234436,-0.49931952357292175
3088,-0.5026548245743669,-0.7572695016860962,-0.5215137004852295
3089,-0.48694686130641796,-0.745772123336792,-0.5097612142562866
3090,-0.44610615680975063,-0.6887779235839844,-0.46465617418289185
3091,-0.37070793312359557,-0.5887995958328247,-0.38694190979003906
3092,-0.2670353755551324,-0.450311541557312,-0.27961739897727966
3093,-0.1413716694115407,-0.2801187038421631,-0.1482093632221222
3094,-0.0031415926535897933,-0.08784022927284241,-0.0012118220329284668
3095,0.1413716694115407,0.11378394812345505,0.14975960552692413
3096,0.27646015351590175,0.3092098832130432,0.29120564460754395
3097,0.3895574890451343,0.4814576804637909,0.4099443256855011
3098,0.4649557127312894,0.6144390106201172,0.4924592971801758
3099,0.49637163926718736,0.695285439491272,0.5261454582214355
3100,0.48066367599923837,0.7155089378356934,0.507245659828186
3101,0.4146902302738527,0.6708611249923706,0.4352644979953766
3102,0.30159289474462014,0.5609626770019531,0.3115060031414032
3103,0.1413716694115407,0.38978832960128784,0.1424633264541626
3104,-0.053407075111026485,0.16712696850299835,-0.05975803732872009
3105,-0.26389378290154264,-0.089899443089962,-0.27862662076950073
3106,-0.47123889803846897,-0.3568741977214813,-0.49403342604637146
3107,-0.6628760499074464,-0.6052484512329102,-0.6856292486190796
3108,-0.8105309046261666,-0.8084291219711304,-0.8396496772766113
3109,-0.91106186954104,-0.9475841522216797,-0.9411096572875977
3110,-0.9487609813841175,-1.0133421421051025,-0.9798039197921753
3111,-0.9204866475018093,-1.003382921218872,-0.9528388977050781
3112,-0.8262388678941156,-0.919501543045044,-0.8573318719863892
3113,-0.669159235214626,-0.7666382789611816,-0.6958410739898682
3114,-0.45553093477052,-0.55339515209198,-0.4763297736644745
3115,-0.19792033717615698,-0.2929445505142212,-0.21248720586299896
3116,0.08168140899333463,-0.0037689395248889923,0.07602754235267639
3117,0.3581415625092364,0.29074493050575256,0.3658781945705414
3118,0.6188937527571892,0.5649133920669556,0.6336542367935181
3119,0.835663645854885,0.7954723834991455,0.858924150466919
3120,0.9990264638415542,0.9663171768188477,1.0322290658950806
3121,1.105840614063607,1.0704140663146973,1.1487839221954346
3122,1.156106096521044,1.108260154724121,1.2050600051879883
3123,1.156106096521044,1.085206389427185,1.2063692808151245
3124,1.108982206717197,1.0099143981933594,1.1579163074493408
3125,1.017876019763093,0.8936973810195923,1.0652854442596436
3126,0.8922123136195013,0.7493221759796143,0.9353398084640503
3127,0.7382742735936014,0.5892763137817383,0.7756632566452026
3128,0.5654866776461628,0.42456722259521484,0.5945131778717041
3129,0.38641589639154456,0.2643038034439087,0.4010216295719147
3130,0.20420352248333654,0.11547381430864334,0.205622136592865
3131,0.031415926535897934,-0.017257601022720337,0.018895164132118225
3132,-0.12252211349000193,-0.13134124875068665,-0.15095803141593933
3133,-0.257610597594363,-0.22570565342903137,-0.2970631718635559
3134,-0.3675663404700058,-0.30012136697769165,-0.4141218066215515
3135,-0.44924774946334045,-0.354755163192749,-0.4969500005245209
3136,-0.49637163926718736,-0.38977310061454773,-0.5421860218048096
3137,-0.5120796025351363,-0.40499770641326904,-0.5521622896194458
3138,-0.4932300466135975,-0.39986783266067505,-0.529220700263977
3139,-0.44610615680975063,-0.3737840950489044,-0.47460564970970154
3140,-0.3675663404700058,-0.32660987973213196,-0.39072299003601074
3141,-0.2670353755551324,-0.2590956687927246,-0.2814643681049347
3142,-0.15079644737231007,-0.1732454001903534,-0.15271404385566711
3143,-0.01884955592153876,-0.072701595723629,-0.013209912925958633
3144,0.10995574287564276,0.036969948559999466,0.12601912021636963
3145,0.2293362637120549,0.1483277678489685,0.25374579429626465
3146,0.3298672286269283,0.2525792121887207,0.3593289256095886
3147,0.3989822670059037,0.3405509889125824,0.4323061406612396
3148,0.4303981935418017,0.4039003252983093,0.4648134708404541
3149,0.4209734155810323,0.43621087074279785,0.4562333822250366
3150,0.38013271108436497,0.4336637258529663,0.4087091386318207
3151,0.30159289474462014,0.3952632546424866,0.3252190351486206
3152,0.19792033717615698,0.32284319400787354,0.21203726530075073
3153,0.07539822368615504,0.22104358673095703,0.07900188118219376
3154,-0.053407075111026485,0.09721331298351288,-0.061715707182884216
3155,-0.1790707812546182,-0.03897693753242493,-0.19695641100406647
3156,-0.289026524130261,-0.1763760894536972,-0.3145967423915863
3157,-0.37070793312359557,-0.30359947681427,-0.40496963262557983
3158,-0.42411500823462206,-0.4103984832763672,-0.45923227071762085
3159,-0.43982297150257105,-0.4887818396091461,-0.4744715392589569
3160,-0.4178318229274425,-0.5336191654205322,-0.4538222849369049
3161,-0.3738495257771854,-0.5427029132843018,-0.4003697633743286
3162,-0.2984513020910304,-0.5164579153060913,-0.31878191232681274
3163,-0.20420352248333654,-0.4575313329696655,-0.21584855020046234
3164,-0.10053096491487339,-0.3703833818435669,-0.09977887570858002
3165,0.00942477796076938,-0.2609008252620697,0.02029735967516899
3166,0.11623892818282235,-0.13604101538658142,0.1349007487297058
3167,0.20734511513692636,-0.0035231374204158783,0.2352365255355835
3168,0.2827433388230814,0.12846970558166504,0.31405574083328247
3169,0.3298672286269283,0.2516669034957886,0.36569690704345703
3170,0.3518583772020568,0.3582049012184143,0.3877321481704712
3171,0.34871678454846705,0.4411712884902954,0.38210242986679077
3172,0.3204424506661589,0.49506399035453796,0.3516528606414795
3173,0.273318560862312,0.5160729885101318,0.2982201874256134
3174,0.20734511513692636,0.5021951198577881,0.22422362864017487
3175,0.1288052987971815,0.453290194272995,0.13368085026741028
3176,0.03769911184307752,0.37119796872138977,0.03206278011202812
3177,-0.05654866776461628,0.25995516777038574,-0.07372814416885376
3178,-0.15079644737231007,0.12602901458740234,-0.17562496662139893
3179,-0.2324778563656447,-0.02161267027258873,-0.26576074957847595
3180,-0.2984513020910304,-0.17181046307086945,-0.33662909269332886
3181,-0.3424335992412874,-0.3120749890804291,-0.3799598217010498
3182,-0.35499996985564664,-0.429984450340271,-0.391252338886261
3183,-0.3361504139341079,-0.5147854089736938,-0.3711417019367218
3184,-0.289026524130261,-0.5586490631103516,-0.3195182681083679
3185,-0.21676989309769573,-0.5572315454483032,-0.23720309138298035
3186,-0.11623892818282235,-0.5096859931945801,-0.12828166782855988
3187,0.0,-0.4185788929462433,-0.00015503540635108948
3188,0.12566370614359174,-0.28997352719306946,0.13661038875579834
3189,0.24818581963359368,-0.1335362195968628,0.26918014883995056
3190,0.3581415625092364,0.037745390087366104,0.3846183121204376
3191,0.4366813788489812,0.2086028754711151,0.4708944261074066
3192,0.47752208334564855,0.363349974155426,0.5168371200561523
3193,0.47752208334564855,0.48814657330513,0.5184887051582336
3194,0.4366813788489812,0.5728709697723389,0.4776608943939209
3195,0.36442474781641604,0.6119818687438965,0.3972722589969635
3196,0.25446900494077324,0.6044312715530396,0.2835792899131775
3197,0.1288052987971815,0.5531967878341675,0.14737355709075928
3198,-0.006283185307179587,0.46485063433647156,0.0028481967747211456
3199,-0.13194689145077132,0.3490684926509857,-0.13445571064949036
3200,-0.23561944901923448,0.21774132549762726,-0.250275194644928
3201,-0.3078760800517997,0.08360451459884644,-0.33137309551239014
3202,-0.3361504139341079,-0.041306495666503906,-0.3675164580345154
3203,-0.32358404331974866,-0.14695505797863007,-0.35965532064437866
3204,-0.273318560862312,-0.22614115476608276,-0.31103163957595825
3205,-0.19477874452256716,-0.2748907804489136,-0.22653570771217346
3206,-0.09110618695410401,-0.2924714982509613,-0.1152898520231247
3207,0.025132741228718346,-0.28107166290283203,0.010602151975035667
3208,0.13823007675795088,-0.24517536163330078,0.13759297132492065
3209,0.24190263432641407,-0.19070319831371307,0.2523730397224426
3210,0.32358404331974866,-0.12405334413051605,0.3431902527809143
3211,0.3738495257771854,-0.05124489217996597,0.40091732144355774
3212,0.3895574890451343,0.02264866977930069,0.4224669933319092
3213,0.37699111843077515,0.09372588992118835,0.41151612997055054
3214,0.33929200658769765,0.1592509150505066,0.37385430932044983
3215,0.28588493147667116,0.21751612424850464,0.31575918197631836
3216,0.21991148575128552,0.2675641179084778,0.24475520849227905
3217,0.15393804002589986,0.30875831842422485,0.1692279726266861
3218,0.09110618695410401,0.34030598402023315,0.09699542075395584
3219,0.03769911184307752,0.360904335975647,0.03438214212656021
3220,-0.0031415926535897933,0.3686336278915405,-0.014056820422410965
3221,-0.02827433388230814,0.361139714717865,-0.04666405916213989
3222,-0.0439822971502571,0.3360631465911865,-0.06533221155405045
3223,-0.047123889803846894,0.2916092872619629,-0.07405529171228409
3224,-0.047123889803846894,0.2271360158920288,-0.07731474190950394
3225,-0.047123889803846894,0.14368188381195068,-0.07871078699827194
3226,-0.047123889803846894,0.044402122497558594,-0.08029762655496597
3227,-0.05026548245743669,-0.06516754627227783,-0.08261074870824814
3228,-0.05026548245743669,-0.1771901398897171,-0.08496451377868652
3229,-0.05026548245743669,-0.28213703632354736,-0.08580861240625381
3230,-0.05026548245743669,-0.36995211243629456,-0.08317085355520248
3231,-0.05026548245743669,-0.4314953684806824,-0.07518897205591202
3232,-0.0439822971502571,-0.4597945809364319,-0.060318924486637115
3233,-0.031415926535897934,-0.4507753252983093,-0.03714615851640701
3234,-0.00942477796076938,-0.40352103114128113,-0.004729408770799637
3235,0.02199114857512855,-0.32034632563591003,0.03622940182685852
3236,0.06283185307179587,-0.20686130225658417,0.08254804462194443
3237,0.10367255756846318,-0.07191009074449539,0.12886789441108704
3238,0.1413716694115407,0.07292774319648743,0.16872049868106842
3239,0.16964600329384882,0.21451808512210846,0.19587624073028564
3240,0.18221237390820802,0.33994200825691223,0.2063007652759552
3241,0.1790707812546182,0.43835052847862244,0.19948796927928925
3242,0.16022122533307945,0.5022855997085571,0.17707762122154236
3243,0.1288052987971815,0.52818763256073,0.14142808318138123
3244,0.0879645943005142,0.5162880420684814,0.09614952653646469
3245,0.0439822971502571,0.47023651003837585,0.046708010137081146
3246,0.0,0.3965986967086792,3.2592564821243286e-05
3247,-0.03455751918948772,0.3041013479232788,-0.03644953668117523
3248,-0.05026548245743669,0.20251625776290894,-0.05656290054321289
3249,-0.05026548245743669,0.10133028030395508,-0.0582461804151535
3250,-0.03769911184307752,0.00854693353176117,-0.04379618167877197
3251,-0.012566370614359173,-0.07009835541248322,-0.016662102192640305
3252,0.02199114857512855,-0.1314728707075119,0.01936361938714981
3253,0.05654866776461628,-0.17504280805587769,0.05862119793891907
3254,0.09110618695410401,-0.20260177552700043,0.09361740946769714
3255,0.11309733552923255,-0.21771001815795898,0.11689522117376328
3256,0.11938052083641214,-0.22485607862472534,0.1235896423459053
3257,0.10681415022205297,-0.22847071290016174,0.11230844259262085
3258,0.07539822368615504,-0.2319960594177246,0.08311892300844193
3259,0.02827433388230814,-0.2372032105922699,0.03697569668292999
3260,-0.031415926535897934,-0.2438851296901703,-0.02283773571252823
3261,-0.09424777960769379,-0.24995598196983337,-0.09010554105043411
3262,-0.1759291886010284,-0.2519005537033081,-0.1564406007528305
3263,-0.2293362637120549,-0.24546891450881958,-0.21240125596523285
3264,-0.2607521902479529,-0.2264946699142456,-0.24841588735580444
3265,-0.2670353755551324,-0.19170498847961426,-0.2585805654525757
3266,-0.24504422698000386,-0.13940922915935516,-0.24312344193458557
3267,-0.20106192982974677,-0.06999436765909195,-0.20306460559368134
3268,-0.13194689145077132,0.01380373165011406,-0.1396958976984024
3269,-0.05026548245743669,0.10689982771873474,-0.057694584131240845
3270,0.0439822971502571,0.20222385227680206,0.03510824963450432
3271,0.1413716694115407,0.2915221154689789,0.12923525273799896
3272,0.22305307840487532,0.36650365591049194,0.21476109325885773
3273,0.289026524130261,0.42002296447753906,0.2822219133377075
3274,0.3298672286269283,0.44695258140563965,0.3239124119281769
3275,0.33929200658769765,0.4446021318435669,0.33692994713783264
3276,0.3204424506661589,0.4127797782421112,0.3235989809036255
3277,0.2827433388230814,0.35366153717041016,0.287570983171463
3278,0.2261946710584651,0.27153775095939636,0.23269020020961761
3279,0.15707963267948966,0.1724013239145279,0.16404443979263306
3280,0.07853981633974483,0.06333474814891815,0.08795072138309479
3281,0.0031415926535897933,-0.0482553169131279,0.010965991765260696
3282,-0.06597344572538566,-0.15540385246276855,-0.06091985106468201
3283,-0.1288052987971815,-0.2521982192993164,-0.12277869880199432
3284,-0.1759291886010284,-0.3341563642024994,-0.1714683175086975
3285,-0.21048670779051615,-0.3983736038208008,-0.20597462356090546
3286,-0.2293362637120549,-0.4434461295604706,-0.22721606492996216
3287,-0.23561944901923448,-0.469178706407547,-0.23762720823287964
3288,-0.23561944901923448,-0.476114958524704,-0.2400880753993988
3289,-0.23561944901923448,-0.4649917781352997,-0.23680290579795837
3290,-0.2324778563656447,-0.43626782298088074,-0.2287919819355011
3291,-0.2261946710584651,-0.38986533880233765,-0.21575337648391724
3292,-0.21048670779051615,-0.32521364092826843,-0.19580823183059692
3293,-0.18221237390820802,-0.24157804250717163,-0.16526122391223907
3294,-0.13823007675795088,-0.13858777284622192,-0.11955250799655914
3295,-0.07539822368615504,-0.016884639859199524,-0.05554267764091492
3296,0.006283185307179587,0.12114662677049637,0.02721591666340828
3297,0.10367255756846318,0.27066224813461304,0.12650448083877563
3298,0.21676989309769573,0.42393094301223755,0.23733846843242645
3299,0.33300882128051806,0.5706011056900024,0.3520142138004303
3300,0.4429645641561608,0.6989318132400513,0.46104979515075684
3301,0.5372123437638546,0.7977268695831299,0.5547510385513306
3302,0.6063273821428301,0.8581607341766357,0.6232630014419556
3303,0.6440264939859076,0.8747431039810181,0.6571788787841797
3304,0.6440264939859076,0.8453892469406128,0.6537739038467407
3305,0.6063273821428301,0.7711666822433472,0.6143844127655029
3306,0.5340707511102648,0.65619957447052,0.5404720306396484
3307,0.4366813788489812,0.507763683795929,0.4363553524017334
3308,0.31101767270538955,0.33632928133010864,0.3105391263961792
3309,0.1790707812546182,0.15521034598350525,0.1748693436384201
3310,0.047123889803846894,-0.020564798265695572,0.04286925494670868
3311,-0.06283185307179587,-0.17626287043094635,-0.07249419391155243
3312,-0.15079644737231007,-0.2997492849826813,-0.16012373566627502
3313,-0.19792033717615698,-0.3831368386745453,-0.2109917551279068
3314,-0.21362830044410594,-0.42333483695983887,-0.22435390949249268
3315,-0.19477874452256716,-0.4218301475048065,-0.20667552947998047
3316,-0.15707963267948966,-0.38422104716300964,-0.16563645005226135
3317,-0.10995574287564276,-0.3196479082107544,-0.11129464209079742
3318,-0.05969026041820607,-0.23987886309623718,-0.056029483675956726
3319,-0.02199114857512855,-0.1578524112701416,-0.012656070291996002
3320,-0.0031415926535897933,-0.08583618700504303,0.008919395506381989
3321,-0.012566370614359173,-0.03365430235862732,0.005214262753725052
3322,-0.0439822971502571,-0.00739201158285141,-0.02362630143761635
3323,-0.09738937226128358,-0.008720830082893372,-0.07510683685541153
3324,-0.16650441064025903,-0.03480452299118042,-0.14265407621860504
3325,-0.23561944901923448,-0.07874713838100433,-0.21620169281959534
3326,-0.3047344873982099,-0.1306210607290268,-0.28349465131759644
3327,-0.34871678454846705,-0.17906144261360168,-0.3306621313095093
3328,-0.3612831551628262,-0.21315769851207733,-0.3461383581161499
3329,-0.33929200658769765,-0.22416603565216064,-0.32681137323379517
3330,-0.2796017461694916,-0.20667405426502228,-0.2715023458003998
3331,-0.18221237390820802,-0.1592063456773758,-0.18080084025859833
3332,-0.05969026041820607,-0.08450605720281601,-0.06104227155447006
3333,0.08168140899333463,0.010407786816358566,0.07590167224407196
3334,0.22305307840487532,0.11469502002000809,0.21448048949241638
3335,0.34871678454846705,0.2150954008102417,0.3381723463535309
3336,0.4429645641561608,0.298204630613327,0.4310874044895172
3337,0.4932300466135975,0.3528081476688385,0.47830063104629517
3338,0.4900884539600077,0.37141555547714233,0.47444185614585876
3339,0.4366813788489812,0.3508424758911133,0.42149874567985535
3340,0.33929200658769765,0.2922917306423187,0.3242431581020355
3341,0.20734511513692636,0.2013692855834961,0.19235210120677948
3342,0.05654866776461628,0.08796586096286774,0.04081118851900101
3343,-0.10681415022205297,-0.03453705459833145,-0.11195659637451172
3344,-0.24818581963359368,-0.15117017924785614,-0.24764183163642883
3345,-0.3518583772020568,-0.24799835681915283,-0.35016024112701416
3346,-0.41154863762026295,-0.31438878178596497,-0.4043658375740051
3347,-0.4146902302738527,-0.34415575861930847,-0.4082753360271454
3348,-0.3738495257771854,-0.33571115136146545,-0.36553755402565
3349,-0.29216811678385074,-0.2918383479118347,-0.2813633680343628
3350,-0.1790707812546182,-0.21943572163581848,-0.16719472408294678
3351,-0.053407075111026485,-0.12897713482379913,-0.03881761431694031
3352,0.07225663103256524,-0.03319574147462845,0.08644267171621323
3353,0.1759291886010284,0.05505112186074257,0.19218133389949799
3354,0.25132741228718347,0.12507575750350952,0.2636990547180176
3355,0.2827433388230814,0.16999724507331848,0.29243043065071106
3356,0.273318560862312,0.18740878999233246,0.28032398223876953
3357,0.2324778563656447,0.17933152616024017,0.23436515033245087
3358,0.16650441064025903,0.15182539820671082,0.1645195186138153
3359,0.09110618695410401,0.11427978426218033,0.08431446552276611
3360,0.02199114857512855,0.07808613777160645,0.009518362581729889
3361,-0.025132741228718346,0.054640889167785645,-0.043188922107219696
3362,-0.0439822971502571,0.053184665739536285,-0.060998499393463135
3363,-0.025132741228718346,0.07908540964126587,-0.04212634265422821
3364,0.025132741228718346,0.13277079164981842,0.012069493532180786
3365,0.10367255756846318,0.2092387080192566,0.09682274609804153
3366,0.20106192982974677,0.2982339859008789,0.20039957761764526
3367,0.30159289474462014,0.3854323625564575,0.3063541650772095
3368,0.38641589639154456,0.4547620713710785,0.3968166410923004
3369,0.4366813788489812,0.49124565720558167,0.4518144130706787
3370,0.43982297150257105,0.48326027393341064,0.4564118981361389
3371,0.3895574890451343,0.42368850111961365,0.40634194016456604
3372,0.28588493147667116,0.3104948103427887,0.3009876012802124
3373,0.1350884841043611,0.14766034483909607,0.14567962288856506
3374,-0.05026548245743669,-0.053259752690792084,-0.04665582627058029
3375,-0.257610597594363,-0.27216285467147827,-0.25639045238494873
3376,-0.4586725274241098,-0.48238405585289,-0.4590391516685486
3377,-0.6251769380643689,-0.6565817594528198,-0.6310067176818848
3378,-0.7414158662471911,-0.7733209133148193,-0.7508242130279541
3379,-0.7885397560510381,-0.8197916746139526,-0.8009116649627686
3380,-0.7602654221687299,-0.7902896404266357,-0.7765066623687744
3381,-0.6565928646002668,-0.6839635372161865,-0.6718873977661133
3382,-0.47123889803846897,-0.5045937299728394,-0.4901309311389923
3383,-0.23561944901923448,-0.2625857889652252,-0.24419531226158142
3384,0.047123889803846894,0.022159550338983536,0.04381793364882469
3385,0.3518583772020568,0.319482684135437,0.3450739085674286
3386,0.6314601233715484,0.5937752723693848,0.6279780864715576
3387,0.8576547944300136,0.8133571147918701,0.8623002767562866
3388,1.0147344271095031,0.9579833745956421,1.0266653299331665
3389,1.0869910581420683,1.0194405317306519,1.1069719791412354
3390,1.0744246875277093,0.9973272085189819,1.099991798400879
3391,0.9770353152664256,0.8957195281982422,1.0065805912017822
3392,0.7979645340118074,0.7232439517974854,0.8332232236862183
3393,0.5592034923389833,0.494927316904068,0.5937176942825317
3394,0.2827433388230814,0.23306232690811157,0.31055864691734314
3395,-0.012566370614359173,-0.034886159002780914,0.012953082099556923
3396,-0.28588493147667116,-0.2810746729373932,-0.2683051824569702
3397,-0.5089380098815465,-0.4822457730770111,-0.5058404207229614
3398,-0.6723008278682158,-0.6227234601974487,-0.6789249181747437
3399,-0.7602654221687299,-0.6948931217193604,-0.7732090950012207
3400,-0.7696902001294993,-0.6979178190231323,-0.7890843152999878
3401,-0.7037167544041136,-0.6362773180007935,-0.7287907600402832
3402,-0.5686282702997526,-0.5192397832870483,-0.6014935970306396
3403,-0.3895574890451343,-0.3607236444950104,-0.4223532974720001
3404,-0.18221237390820802,-0.17812661826610565,-0.21074143052101135
3405,0.031415926535897934,0.010111231356859207,0.010953802615404129
3406,0.23876104167282428,0.18697337806224823,0.21989741921424866
3407,0.40840704496667307,0.338401734828949,0.3966270387172699
3408,0.5309291584566751,0.4541313648223877,0.5267738103866577
3409,0.5969026041820608,0.5282657146453857,0.6008044481277466
3410,0.6063273821428301,0.5594112873077393,0.6178905963897705
3411,0.5654866776461628,0.5501375198364258,0.5842548608779907
3412,0.48380526865282814,0.505953848361969,0.5077043175697327
3413,0.37070793312359557,0.43411365151405334,0.3977925777435303
3414,0.23876104167282428,0.34241369366645813,0.2663429081439972
3415,0.09738937226128358,0.23818837106227875,0.1260572373867035
3416,-0.03455751918948772,0.1277921497821808,-0.011152110993862152
3417,-0.15079644737231007,0.016584543511271477,-0.1350497007369995
3418,-0.24818581963359368,-0.09097355604171753,-0.23785004019737244
3419,-0.31730085801256913,-0.19137851893901825,-0.31546324491500854
3420,-0.3581415625092364,-0.2820846140384674,-0.36550334095954895
3421,-0.3738495257771854,-0.3612215220928192,-0.38915133476257324
3422,-0.37070793312359557,-0.4271812438964844,-0.39185860753059387
3423,-0.35499996985564664,-0.4783543646335602,-0.37911292910575867
3424,-0.3298672286269283,-0.5131065845489502,-0.35475102066993713
3425,-0.2984513020910304,-0.529915452003479,-0.3217979073524475
3426,-0.26389378290154264,-0.5275946855545044,-0.2827882766723633
3427,-0.2261946710584651,-0.5055545568466187,-0.23978066444396973
3428,-0.18849555921538758,-0.4640229642391205,-0.19485239684581757
3429,-0.15079644737231007,-0.4041667878627777,-0.1502637267112732
3430,-0.11309733552923255,-0.3281214237213135,-0.10790309309959412
3431,-0.07853981633974483,-0.23895370960235596,-0.06924991309642792
3432,-0.05026548245743669,-0.1405327320098877,-0.03545822948217392
3433,-0.025132741228718346,-0.037250958383083344,-0.007056720554828644
3434,-0.0031415926535897933,0.06640017032623291,0.01630895584821701
3435,0.015707963267948967,0.16630345582962036,0.035926781594753265
3436,0.03455751918948772,0.2591172158718109,0.05389689654111862
3437,0.053407075111026485,0.34252551198005676,0.07291845977306366
3438,0.07853981633974483,0.41530168056488037,0.0960814505815506
3439,0.10995574287564276,0.47717952728271484,0.12664127349853516
3440,0.15079644737231007,0.5285587310791016,0.167512446641922
3441,0.20420352248333654,0.5701001882553101,0.2203165739774704
3442,0.2701769682087222,0.6022820472717285,0.2844318151473999
3443,0.3424335992412874,0.6250008344650269,0.3566386103630066
3444,0.4146902302738527,0.6373144388198853,0.4314182698726654
3445,0.48380526865282814,0.6374108791351318,0.5016285181045532
3446,0.5403539364174444,0.6228301525115967,0.5589830875396729
3447,0.5749114556069321,0.5908807516098022,0.5943166017532349
3448,0.5843362335677015,0.5391396284103394,0.601032018661499
3449,0.5592034923389833,0.46593934297561646,0.5769667625427246
3450,0.5026548245743669,0.3708151578903198,0.5199207067489624
3451,0.41154863762026295,0.2549271583557129,0.4284282922744751
3452,0.29216811678385074,0.12146861851215363,0.3046310842037201
3453,0.14765485471872028,-0.024010688066482544,0.15507200360298157
3454,-0.015707963267948967,-0.1735852211713791,-0.00975988432765007
